"emp_no","birth_date","first_name","last_name","gender","hire_date"
408366,"1964-02-08 00:00:00","Ziya","Peha","M","1986-09-04 00:00:00"
450256,"1963-04-04 00:00:00","Zeljko","Luga","M","1986-09-04 00:00:00"
44575,"1953-06-30 00:00:00","Toney","Pocchiola","F","1986-09-04 00:00:00"
267732,"1958-09-06 00:00:00","Gretta","Schapire","F","1986-09-04 00:00:00"
402843,"1963-02-16 00:00:00","Marco","Larfeldt","F","1986-09-04 00:00:00"
32830,"1953-08-07 00:00:00","Oscar","Luke","F","1986-09-04 00:00:00"
456369,"1954-04-07 00:00:00","Claude","Giveon","F","1986-09-04 00:00:00"
277144,"1952-02-10 00:00:00","Vishv","Munck","M","1986-09-04 00:00:00"
223781,"1956-07-11 00:00:00","Valery","Deyuan","M","1986-09-04 00:00:00"
263116,"1954-02-03 00:00:00","Baziley","Jullig","M","1986-09-04 00:00:00"
28935,"1964-03-11 00:00:00","Lucien","Riesenhuber","F","1986-09-04 00:00:00"
60024,"1952-03-25 00:00:00","Sakthirel","Ramsak","M","1986-09-04 00:00:00"
402119,"1954-07-25 00:00:00","Luise","Haldar","F","1986-09-04 00:00:00"
486456,"1953-08-31 00:00:00","Elrique","Bernick","M","1986-09-04 00:00:00"
436124,"1955-02-15 00:00:00","Padma","Binding","F","1986-09-04 00:00:00"
410875,"1959-06-05 00:00:00","Angel","Swab","M","1986-09-04 00:00:00"
213145,"1954-08-12 00:00:00","Hausi","Meriste","M","1986-09-04 00:00:00"
37852,"1952-08-15 00:00:00","Christophe","Lunt","F","1986-09-04 00:00:00"
262107,"1956-03-25 00:00:00","Lidong","Asrin","M","1986-09-04 00:00:00"
224259,"1959-10-12 00:00:00","Mingsen","Binding","F","1986-09-04 00:00:00"
251509,"1956-02-22 00:00:00","JoAnne","Bernardeschi","F","1986-09-04 00:00:00"
220636,"1962-05-03 00:00:00","Demos","Gimarc","M","1986-09-04 00:00:00"
20265,"1955-08-11 00:00:00","Amalendu","Willoner","M","1986-09-04 00:00:00"
406592,"1959-02-27 00:00:00","Shmuel","Trelles","F","1986-09-04 00:00:00"
56199,"1959-04-17 00:00:00","Tse","Journel","M","1986-09-04 00:00:00"
417263,"1962-11-30 00:00:00","DAIDA","Bresenham","F","1986-09-04 00:00:00"
81827,"1953-03-22 00:00:00","Huai","Gluchowski","M","1986-09-04 00:00:00"
279041,"1962-05-06 00:00:00","JiYoung","Delaune","M","1986-09-04 00:00:00"
279212,"1964-10-17 00:00:00","Alagu","Auyong","M","1986-09-04 00:00:00"
102097,"1957-04-12 00:00:00","Arunachalam","Perez","M","1986-09-04 00:00:00"
409085,"1959-06-11 00:00:00","Goncalo","Cooke","F","1986-09-04 00:00:00"
400066,"1962-11-28 00:00:00","Muneo","Guenter","M","1986-09-04 00:00:00"
435239,"1955-11-30 00:00:00","Lena","Gadepally","M","1986-09-04 00:00:00"
79887,"1961-07-10 00:00:00","Sergi","Nastansky","M","1986-09-04 00:00:00"
101451,"1962-05-12 00:00:00","Nalini","Matzen","M","1986-09-04 00:00:00"
464392,"1959-02-18 00:00:00","Mohan","Picco","F","1986-09-04 00:00:00"
444935,"1963-02-28 00:00:00","Xianlong","Speek","M","1986-09-04 00:00:00"
445195,"1960-03-29 00:00:00","Snehasis","Peek","M","1986-09-04 00:00:00"
453049,"1959-09-01 00:00:00","Moon","Ozeri","M","1986-09-04 00:00:00"
459570,"1959-04-21 00:00:00","Xiaobin","Bellone","M","1986-09-04 00:00:00"
406904,"1964-10-05 00:00:00","Sariel","Schnabel","F","1986-09-04 00:00:00"
31626,"1956-09-21 00:00:00","Selwyn","Waeselynck","M","1986-09-04 00:00:00"
259213,"1962-08-08 00:00:00","Matk","Baja","F","1986-09-04 00:00:00"
498379,"1953-10-08 00:00:00","Zhenbing","Pettit","M","1986-09-04 00:00:00"
257644,"1960-01-25 00:00:00","Xiaoqiang","Reeker","F","1986-09-04 00:00:00"
440779,"1956-05-29 00:00:00","Mostafa","Glowinski","F","1986-09-04 00:00:00"
246400,"1961-02-10 00:00:00","Munir","Coorg","F","1986-09-04 00:00:00"
80705,"1955-03-06 00:00:00","Josyula","Shackel","M","1986-09-04 00:00:00"
35714,"1962-10-08 00:00:00","Odysseas","Maraist","M","1986-09-04 00:00:00"
439882,"1958-09-09 00:00:00","Susanna","Jayawardene","M","1986-09-04 00:00:00"
62371,"1957-03-18 00:00:00","Vojin","Anick","M","1986-09-04 00:00:00"
10925,"1960-02-13 00:00:00","Heng","Waterhouse","F","1986-09-04 00:00:00"
18743,"1959-01-21 00:00:00","Sumali","Boreale","M","1986-09-04 00:00:00"
98313,"1959-04-16 00:00:00","Bojan","Kobuchi","F","1986-09-04 00:00:00"
63120,"1959-11-25 00:00:00","Lech","Melichar","F","1986-09-04 00:00:00"
94678,"1957-10-24 00:00:00","Shigeaki","Awdeh","M","1986-09-04 00:00:00"
423612,"1961-11-21 00:00:00","Naraig","Senzako","M","1986-09-04 00:00:00"
272116,"1960-07-12 00:00:00","Luigi","Yemenis","M","1986-09-04 00:00:00"
482891,"1960-05-04 00:00:00","Adas","Brender","M","1986-09-04 00:00:00"
254818,"1958-09-27 00:00:00","Sverrir","Hedayat","F","1986-09-04 00:00:00"
57513,"1952-04-27 00:00:00","Zorica","Merli","M","1986-09-04 00:00:00"
424145,"1959-08-27 00:00:00","Kensyu","Belinskaya","F","1986-09-04 00:00:00"
498913,"1961-12-14 00:00:00","Kensei","Hutton","M","1986-09-04 00:00:00"
227104,"1955-12-12 00:00:00","Phule","Penttonen","F","1986-09-04 00:00:00"
68167,"1960-06-17 00:00:00","Huican","Foong","M","1986-09-04 00:00:00"
269326,"1960-04-15 00:00:00","Fumitaka","Stemann","F","1986-09-04 00:00:00"
215199,"1961-10-05 00:00:00","Heping","Demke","F","1986-09-04 00:00:00"
56843,"1959-04-27 00:00:00","Etsuo","Covnot","M","1986-09-04 00:00:00"
221861,"1961-08-31 00:00:00","Siamak","Lieblein","F","1986-09-04 00:00:00"
67632,"1954-09-15 00:00:00","Anestis","Schusler","M","1986-09-04 00:00:00"
212847,"1961-04-08 00:00:00","DeForest","Walston","F","1986-09-04 00:00:00"
286550,"1952-02-16 00:00:00","Ghassan","Furudate","M","1986-09-04 00:00:00"
440334,"1961-01-16 00:00:00","Mooi","Yamaashi","F","1986-09-04 00:00:00"
425443,"1962-05-24 00:00:00","Dietrich","Senzako","F","1986-09-04 00:00:00"
214970,"1952-09-27 00:00:00","Arfst","Belinskaya","M","1986-09-04 00:00:00"
239250,"1959-08-19 00:00:00","Kazuhide","Paludetto","M","1986-09-04 00:00:00"
430796,"1958-02-06 00:00:00","Poorav","Danley","F","1986-09-04 00:00:00"
449599,"1952-03-07 00:00:00","Aloke","Baig","M","1986-09-04 00:00:00"
214639,"1959-07-18 00:00:00","Francoise","Foote","M","1986-09-04 00:00:00"
109014,"1958-07-14 00:00:00","Chenye","Tzvieli","M","1986-09-04 00:00:00"
214337,"1958-11-18 00:00:00","Yannis","Matteis","M","1986-09-04 00:00:00"
438396,"1954-12-15 00:00:00","Gila","Vesel","M","1986-09-04 00:00:00"
455097,"1961-03-25 00:00:00","Aksel","Hofting","M","1986-09-04 00:00:00"
58230,"1957-09-23 00:00:00","Berna","Tagansky","M","1986-09-04 00:00:00"
412990,"1958-01-29 00:00:00","Takahiro","Comyn","M","1986-09-04 00:00:00"
273931,"1955-01-09 00:00:00","Shahid","Zykh","F","1986-09-04 00:00:00"
482152,"1960-01-12 00:00:00","Ravishankar","Savasere","M","1986-09-04 00:00:00"
441755,"1958-02-23 00:00:00","Vojin","Brlek","F","1986-09-04 00:00:00"
105471,"1957-01-23 00:00:00","Akeno","Schapiro","M","1986-09-04 00:00:00"
290442,"1962-05-16 00:00:00","Djenana","Kragelund","F","1986-09-03 00:00:00"
294783,"1958-07-09 00:00:00","Seshu","Fendler","M","1986-09-03 00:00:00"
439891,"1960-08-04 00:00:00","Mats","Milicia","F","1986-09-03 00:00:00"
87921,"1964-06-24 00:00:00","Godehard","Sinitsyn","F","1986-09-03 00:00:00"
259668,"1960-08-17 00:00:00","Marek","Langford","M","1986-09-03 00:00:00"
293106,"1955-08-25 00:00:00","Kwangjo","Cooman","M","1986-09-03 00:00:00"
240065,"1955-04-28 00:00:00","Yishay","Demir","M","1986-09-03 00:00:00"
42652,"1952-11-01 00:00:00","Garnik","Nourani","F","1986-09-03 00:00:00"
259558,"1961-04-18 00:00:00","Shaunak","Noriega","M","1986-09-03 00:00:00"
23486,"1957-02-28 00:00:00","Mara","Brendel","M","1986-09-03 00:00:00"
19584,"1958-06-11 00:00:00","Youjian","Antonisse","F","1986-09-03 00:00:00"
413901,"1959-06-13 00:00:00","Breannda","Kroft","M","1986-09-03 00:00:00"
475687,"1953-12-31 00:00:00","Aimee","Anandan","M","1986-09-03 00:00:00"
414034,"1959-07-27 00:00:00","Kristen","Walstra","F","1986-09-03 00:00:00"
477581,"1959-11-01 00:00:00","Kamran","Usery","M","1986-09-03 00:00:00"
404476,"1960-11-28 00:00:00","Mack","Farris","F","1986-09-03 00:00:00"
22918,"1959-08-11 00:00:00","George","Talmor","M","1986-09-03 00:00:00"
472797,"1952-02-14 00:00:00","Behnaam","Griswold","F","1986-09-03 00:00:00"
245170,"1962-09-23 00:00:00","Nevin","Poulakidas","M","1986-09-03 00:00:00"
493615,"1960-05-06 00:00:00","Marlo","Anguita","M","1986-09-03 00:00:00"
411974,"1958-09-08 00:00:00","Piyush","Zallocco","F","1986-09-03 00:00:00"
237693,"1954-08-23 00:00:00","Matt","Veeraraghavan","M","1986-09-03 00:00:00"
298010,"1956-11-11 00:00:00","Alejandra","Businaro","M","1986-09-03 00:00:00"
414527,"1953-08-07 00:00:00","Tetsushi","Boudaillier","M","1986-09-03 00:00:00"
66054,"1956-08-16 00:00:00","Basant","Suomi","M","1986-09-03 00:00:00"
202040,"1959-08-31 00:00:00","Jacopo","Foote","M","1986-09-03 00:00:00"
265116,"1959-11-01 00:00:00","Yahiko","Stasinski","M","1986-09-03 00:00:00"
105560,"1953-10-20 00:00:00","Dmitri","Zeleznik","M","1986-09-03 00:00:00"
282572,"1952-07-21 00:00:00","Martien","Zolotykh","M","1986-09-03 00:00:00"
288964,"1961-03-14 00:00:00","Uri","Rettelbach","M","1986-09-03 00:00:00"
94308,"1958-09-08 00:00:00","Xiaoqiang","Bach","M","1986-09-03 00:00:00"
258629,"1953-09-02 00:00:00","Filipe","Yeung","F","1986-09-03 00:00:00"
275994,"1965-01-29 00:00:00","Uma","Prampolini","F","1986-09-03 00:00:00"
484725,"1952-03-06 00:00:00","Martina","Merel","M","1986-09-03 00:00:00"
496996,"1961-06-09 00:00:00","Vishu","DeMori","F","1986-09-03 00:00:00"
494894,"1958-10-06 00:00:00","Aloke","Godskesen","M","1986-09-03 00:00:00"
462903,"1962-08-23 00:00:00","Jaihie","Muntz","F","1986-09-03 00:00:00"
264420,"1961-06-04 00:00:00","Zvonko","Viele","M","1986-09-03 00:00:00"
59288,"1958-11-09 00:00:00","Xuejun","Marrevee","M","1986-09-03 00:00:00"
283274,"1958-05-09 00:00:00","Kwangjo","Viele","M","1986-09-03 00:00:00"
28729,"1964-12-26 00:00:00","Marla","Verspoor","M","1986-09-03 00:00:00"
403226,"1954-07-12 00:00:00","Berni","Pena","F","1986-09-03 00:00:00"
70500,"1954-11-29 00:00:00","Basim","Tibblin","M","1986-09-03 00:00:00"
285916,"1958-04-16 00:00:00","Ronnie","Pintelas","F","1986-09-03 00:00:00"
44527,"1964-09-22 00:00:00","Alexius","Landherr","M","1986-09-03 00:00:00"
470988,"1963-11-12 00:00:00","Freyja","Zeidenstein","M","1986-09-03 00:00:00"
469399,"1965-01-25 00:00:00","Hongzhu","Ruemmler","F","1986-09-03 00:00:00"
283478,"1961-01-19 00:00:00","Along","Sury","M","1986-09-03 00:00:00"
263892,"1952-04-21 00:00:00","Elzbieta","Dymetman","M","1986-09-03 00:00:00"
27052,"1957-04-22 00:00:00","Mabo","Lupu","F","1986-09-03 00:00:00"
84998,"1959-10-23 00:00:00","Lillian","Rande","M","1986-09-03 00:00:00"
242508,"1953-04-06 00:00:00","Matt","Rahier","M","1986-09-03 00:00:00"
54922,"1962-06-06 00:00:00","Parviz","Thimonier","M","1986-09-03 00:00:00"
35114,"1962-04-26 00:00:00","Nahla","Kranzdorf","M","1986-09-03 00:00:00"
56169,"1952-10-15 00:00:00","Jeanne","Zlotek","F","1986-09-03 00:00:00"
89711,"1957-02-17 00:00:00","Ziyad","Makrucki","M","1986-09-03 00:00:00"
475073,"1958-04-21 00:00:00","Shaw","Solares","F","1986-09-03 00:00:00"
402186,"1960-11-19 00:00:00","Akeno","Chiola","M","1986-09-03 00:00:00"
476126,"1962-01-21 00:00:00","Wojceich","Bugaenko","M","1986-09-03 00:00:00"
248277,"1954-02-26 00:00:00","Yinlin","Boyle","M","1986-09-03 00:00:00"
37729,"1958-04-26 00:00:00","Marc","Riesenhuber","F","1986-09-03 00:00:00"
236121,"1962-02-02 00:00:00","Georg","Ghazalie","M","1986-09-03 00:00:00"
455405,"1959-02-25 00:00:00","Baoqiu","Hellwagner","F","1986-09-03 00:00:00"
424922,"1956-08-31 00:00:00","Christoper","Streng","M","1986-09-03 00:00:00"
277676,"1957-12-04 00:00:00","Shigehito","Beznosov","M","1986-09-03 00:00:00"
98810,"1958-05-02 00:00:00","Berthier","Zuberek","F","1986-09-03 00:00:00"
98616,"1956-05-16 00:00:00","Jaewon","Honglei","M","1986-09-03 00:00:00"
262483,"1956-06-25 00:00:00","Murthy","Homond","M","1986-09-03 00:00:00"
249424,"1959-03-22 00:00:00","Sahrah","Alvarado","F","1986-09-03 00:00:00"
410139,"1959-07-27 00:00:00","Zine","Slobodova","F","1986-09-03 00:00:00"
450601,"1956-02-18 00:00:00","Rosella","Skafidas","F","1986-09-03 00:00:00"
422208,"1953-07-26 00:00:00","Shietung","Constantine","F","1986-09-03 00:00:00"
486831,"1953-06-24 00:00:00","Ennio","Quadeer","M","1986-09-03 00:00:00"
443453,"1962-04-17 00:00:00","Randi","Zyda","M","1986-09-03 00:00:00"
210574,"1963-07-15 00:00:00","Reinhold","Kornyak","F","1986-09-03 00:00:00"
425030,"1958-07-24 00:00:00","Mabhin","Czap","F","1986-09-03 00:00:00"
23119,"1955-09-14 00:00:00","Yaghout","Byoun","F","1986-09-03 00:00:00"
98267,"1964-05-28 00:00:00","Lihong","Zwicker","M","1986-09-03 00:00:00"
226556,"1956-10-23 00:00:00","Jianhui","Escriba","F","1986-09-03 00:00:00"
256290,"1956-11-30 00:00:00","Fay","Walstra","F","1986-09-03 00:00:00"
261851,"1962-04-21 00:00:00","Chaosheng","Vidal","F","1986-09-03 00:00:00"
498736,"1955-10-01 00:00:00","Yuping","Hofman","F","1986-09-03 00:00:00"
69368,"1957-01-26 00:00:00","Hidefumi","Renear","M","1986-09-03 00:00:00"
491410,"1954-10-16 00:00:00","Satyanarayana","Percebois","M","1986-09-03 00:00:00"
54083,"1959-03-07 00:00:00","Yoshimitsu","Talmon","F","1986-09-03 00:00:00"
78444,"1954-04-29 00:00:00","Rafols","Peot","M","1986-09-03 00:00:00"
413220,"1958-07-25 00:00:00","Jianwen","Radwan","M","1986-09-03 00:00:00"
90493,"1955-09-03 00:00:00","Ravishankar","Fargier","F","1986-09-03 00:00:00"
267124,"1953-03-22 00:00:00","Kwangsub","Bauknecht","F","1986-09-03 00:00:00"
11740,"1962-05-21 00:00:00","Isaac","Pero","M","1986-09-03 00:00:00"
417609,"1952-03-16 00:00:00","Dhritiman","Thombley","F","1986-09-03 00:00:00"
279445,"1963-11-12 00:00:00","Muneo","Stemann","M","1986-09-03 00:00:00"
240842,"1957-08-07 00:00:00","Hugh","Impagliazzo","F","1986-09-03 00:00:00"
255493,"1962-01-31 00:00:00","Karsten","Siepmann","F","1986-09-03 00:00:00"
38266,"1953-10-21 00:00:00","Gila","Conte","M","1986-09-03 00:00:00"
429842,"1956-08-05 00:00:00","Anestis","Ratnakar","F","1986-09-03 00:00:00"
260907,"1963-05-09 00:00:00","Paddy","Veevers","M","1986-09-03 00:00:00"
56616,"1959-05-09 00:00:00","Becky","Shrader","M","1986-09-03 00:00:00"
87238,"1962-07-19 00:00:00","Dayanand","Yavatkar","M","1986-09-03 00:00:00"
87292,"1961-12-09 00:00:00","Takushi","Harnett","M","1986-09-03 00:00:00"
466764,"1954-11-07 00:00:00","Tadanori","Tsukuda","M","1986-09-03 00:00:00"
479740,"1958-03-09 00:00:00","Shaunak","DiGiano","M","1986-09-03 00:00:00"
244118,"1952-07-18 00:00:00","Siddarth","Tanemo","M","1986-09-03 00:00:00"
444927,"1957-11-03 00:00:00","Sailaja","Vesna","M","1986-09-03 00:00:00"
92941,"1952-05-08 00:00:00","Jayson","Luit","M","1986-09-03 00:00:00"
87563,"1964-05-13 00:00:00","Van","Halloran","F","1986-09-03 00:00:00"
97539,"1962-08-07 00:00:00","Huei","Kolinko","M","1986-09-03 00:00:00"
101125,"1957-07-09 00:00:00","Teiji","Eickenmeyer","M","1986-09-03 00:00:00"
61079,"1957-11-11 00:00:00","Wuxu","Angelopoulos","M","1986-09-03 00:00:00"
101055,"1956-06-23 00:00:00","Jayesh","Krybus","M","1986-09-03 00:00:00"
428759,"1963-12-23 00:00:00","Ohad","Neimat","F","1986-09-02 00:00:00"
429703,"1965-01-06 00:00:00","Ung","Honglei","F","1986-09-02 00:00:00"
213180,"1953-03-28 00:00:00","Aiman","Heuser","M","1986-09-02 00:00:00"
459196,"1964-11-25 00:00:00","Neven","Leivant","M","1986-09-02 00:00:00"
28968,"1952-04-10 00:00:00","Shalesh","Gerteisen","M","1986-09-02 00:00:00"
28328,"1964-02-12 00:00:00","Patricio","Lund","F","1986-09-02 00:00:00"
287438,"1956-07-21 00:00:00","Duangkaew","Delaune","M","1986-09-02 00:00:00"
292766,"1957-08-16 00:00:00","Dines","Veeraraghavan","M","1986-09-02 00:00:00"
91783,"1957-01-05 00:00:00","Khaled","Beilner","F","1986-09-02 00:00:00"
230021,"1962-03-26 00:00:00","Khosrow","Rabehasaina","M","1986-09-02 00:00:00"
499341,"1964-11-22 00:00:00","Jacopo","Cheshire","F","1986-09-02 00:00:00"
96809,"1960-03-28 00:00:00","Yurii","Delgrange","F","1986-09-02 00:00:00"
285316,"1958-06-22 00:00:00","Piyawadee","Masamoto","M","1986-09-02 00:00:00"
448555,"1961-04-02 00:00:00","Waiman","Miyakawa","M","1986-09-02 00:00:00"
90615,"1961-07-15 00:00:00","Khedija","Stafford","F","1986-09-02 00:00:00"
48176,"1953-04-10 00:00:00","Hauke","Templeman","M","1986-09-02 00:00:00"
97952,"1958-09-30 00:00:00","Xiaoheng","Brookner","M","1986-09-02 00:00:00"
284679,"1961-08-28 00:00:00","Kenroku","Muhling","M","1986-09-02 00:00:00"
51395,"1963-07-15 00:00:00","Luerbio","Cromarty","F","1986-09-02 00:00:00"
473734,"1961-04-20 00:00:00","Sergi","Mitchem","M","1986-09-02 00:00:00"
51707,"1959-01-13 00:00:00","Vasilii","Fargier","M","1986-09-02 00:00:00"
446751,"1959-05-15 00:00:00","Arnd","Mahmud","M","1986-09-02 00:00:00"
473093,"1961-05-11 00:00:00","Ute","Rebaine","F","1986-09-02 00:00:00"
478992,"1961-05-03 00:00:00","Jahangir","Andreotta","M","1986-09-02 00:00:00"
452520,"1961-02-06 00:00:00","Beshir","Baaleh","M","1986-09-02 00:00:00"
297974,"1964-03-15 00:00:00","Maja","Fontan","M","1986-09-02 00:00:00"
31687,"1959-01-28 00:00:00","Huai","Lienhardt","M","1986-09-02 00:00:00"
11421,"1953-11-07 00:00:00","Josyula","Msuda","F","1986-09-02 00:00:00"
281083,"1953-07-01 00:00:00","Conrado","Emden","M","1986-09-02 00:00:00"
26290,"1962-06-21 00:00:00","Aleksandar","Greibach","F","1986-09-02 00:00:00"
234628,"1962-08-28 00:00:00","Phuoc","Kavraki","M","1986-09-02 00:00:00"
479726,"1963-01-03 00:00:00","Marit","Mansanne","M","1986-09-02 00:00:00"
46882,"1955-02-24 00:00:00","Ebbe","Swist","F","1986-09-02 00:00:00"
279523,"1956-10-09 00:00:00","Lansing","Kowalchuk","M","1986-09-02 00:00:00"
453661,"1953-10-26 00:00:00","Yifei","Stanger","F","1986-09-02 00:00:00"
400332,"1960-11-05 00:00:00","Nahid","Bierbaum","M","1986-09-02 00:00:00"
86554,"1955-04-08 00:00:00","George","Itschner","M","1986-09-02 00:00:00"
235856,"1956-02-28 00:00:00","Krisda","Krybus","F","1986-09-02 00:00:00"
454081,"1955-09-24 00:00:00","Paddy","Angiulli","M","1986-09-02 00:00:00"
102920,"1959-01-23 00:00:00","Eckart","Sury","F","1986-09-02 00:00:00"
480329,"1957-11-30 00:00:00","Douadi","Huxford","M","1986-09-02 00:00:00"
32602,"1963-01-16 00:00:00","Aimee","Merey","M","1986-09-02 00:00:00"
401634,"1952-02-23 00:00:00","Basant","Jeansoulin","M","1986-09-02 00:00:00"
401944,"1961-02-22 00:00:00","Premal","Farris","M","1986-09-02 00:00:00"
103995,"1961-06-13 00:00:00","Thodoros","Luks","M","1986-09-02 00:00:00"
442429,"1952-07-14 00:00:00","Souichi","Hanabata","M","1986-09-02 00:00:00"
496990,"1954-10-18 00:00:00","Tooru","Busillo","M","1986-09-02 00:00:00"
481367,"1954-09-11 00:00:00","Sverrir","Billingsley","M","1986-09-02 00:00:00"
236828,"1956-05-09 00:00:00","Neven","Staylopatis","M","1986-09-02 00:00:00"
442047,"1961-11-01 00:00:00","Hyuncheol","Emmerich","F","1986-09-02 00:00:00"
289424,"1964-02-24 00:00:00","Syozo","Zschoche","F","1986-09-02 00:00:00"
405694,"1963-06-15 00:00:00","Zijian","Tibblin","M","1986-09-02 00:00:00"
469073,"1953-03-05 00:00:00","Arlette","Luck","M","1986-09-02 00:00:00"
237794,"1952-10-02 00:00:00","Fei","Morrin","F","1986-09-02 00:00:00"
82033,"1956-08-06 00:00:00","Kellyn","Zyda","F","1986-09-02 00:00:00"
406569,"1955-02-05 00:00:00","Shmuel","Underwood","F","1986-09-02 00:00:00"
222159,"1952-11-19 00:00:00","Hatem","Mattern","F","1986-09-02 00:00:00"
407322,"1964-06-29 00:00:00","Tetsurou","Sluis","M","1986-09-02 00:00:00"
13037,"1957-01-02 00:00:00","Alagu","Schaad","M","1986-09-02 00:00:00"
439808,"1956-12-14 00:00:00","Subhash","Anick","M","1986-09-02 00:00:00"
483755,"1958-12-03 00:00:00","Rosalie","Schahn","M","1986-09-02 00:00:00"
409987,"1957-04-09 00:00:00","Mabry","Stifter","M","1986-09-02 00:00:00"
109811,"1955-06-16 00:00:00","Eric","Wendorf","F","1986-09-02 00:00:00"
410721,"1955-02-16 00:00:00","Weiye","Schoegge","M","1986-09-02 00:00:00"
455637,"1957-04-06 00:00:00","Conal","Linares","F","1986-09-02 00:00:00"
413196,"1963-05-11 00:00:00","Arlette","Beznosov","M","1986-09-02 00:00:00"
437320,"1963-11-21 00:00:00","Tetsurou","Puppe","M","1986-09-02 00:00:00"
415180,"1964-02-04 00:00:00","JiYoung","McFarlin","M","1986-09-02 00:00:00"
59344,"1954-07-29 00:00:00","Basant","Portugali","F","1986-09-02 00:00:00"
415836,"1961-09-21 00:00:00","Sarita","Stenning","M","1986-09-02 00:00:00"
263754,"1962-02-07 00:00:00","Michaela","Matzov","M","1986-09-02 00:00:00"
203316,"1954-03-06 00:00:00","Edwin","Muhlberg","M","1986-09-02 00:00:00"
204107,"1962-11-29 00:00:00","Jackson","Babb","F","1986-09-02 00:00:00"
262355,"1964-04-09 00:00:00","Martien","Matzov","F","1986-09-02 00:00:00"
73933,"1960-02-07 00:00:00","Adin","Flanders","M","1986-09-02 00:00:00"
73501,"1958-01-25 00:00:00","Manu","Sudbeck","F","1986-09-02 00:00:00"
456987,"1964-12-02 00:00:00","Percy","Crabtree","M","1986-09-02 00:00:00"
259713,"1960-04-05 00:00:00","Shuzo","Heijenga","F","1986-09-02 00:00:00"
493944,"1954-04-11 00:00:00","Ziyad","Gulla","M","1986-09-02 00:00:00"
419555,"1962-08-04 00:00:00","Amstein","Kugler","F","1986-09-02 00:00:00"
258270,"1964-02-27 00:00:00","Edwin","Moehrke","M","1986-09-02 00:00:00"
258207,"1960-12-04 00:00:00","Aruna","Greenaway","F","1986-09-02 00:00:00"
15370,"1955-07-02 00:00:00","Chuanyi","Nilsson","F","1986-09-02 00:00:00"
421677,"1960-06-05 00:00:00","Richara","Quittner","F","1986-09-02 00:00:00"
69828,"1956-04-22 00:00:00","Jessie","Erva","M","1986-09-02 00:00:00"
458327,"1959-01-21 00:00:00","Padma","Gornas","M","1986-09-02 00:00:00"
254343,"1954-09-02 00:00:00","Masamitsu","Lenart","M","1986-09-02 00:00:00"
490141,"1955-02-08 00:00:00","Candido","Danlos","F","1986-09-02 00:00:00"
424978,"1964-06-24 00:00:00","Baocai","Jullig","F","1986-09-02 00:00:00"
490429,"1955-11-22 00:00:00","Lenore","Kieras","M","1986-09-02 00:00:00"
211451,"1958-05-11 00:00:00","Rimli","Steenbeek","F","1986-09-02 00:00:00"
17416,"1954-06-15 00:00:00","Kitty","Rissanen","F","1986-09-02 00:00:00"
